dimension,value_1,value_2,pval_res,pval_bonf,significant_005,significant_bonf
current_try,1,2,0.20678757516741375,0.05,no,no
q_0_age_answer,26-35,50-80,0.9251157944830679,0.008333333333333333,no,no
q_0_age_answer,26-35,19-25,0.06977810976501553,0.008333333333333333,no,no
q_0_age_answer,26-35,36-50,0.2802780284246833,0.008333333333333333,no,no
q_0_age_answer,50-80,19-25,0.2621706876454536,0.008333333333333333,no,no
q_0_age_answer,50-80,36-50,0.5528952735263755,0.008333333333333333,no,no
q_0_age_answer,19-25,36-50,0.4628135267466178,0.008333333333333333,no,no
q_0_school_answer,Some college (etc.),Postgrad. or professional degree (etc.),0.3219378731380642,0.005,no,no
q_0_school_answer,Some college (etc.),4 year college/bachelor degree,0.1678789822065191,0.005,no,no
q_0_school_answer,Some college (etc.),High school graduate or GED (etc.),0.8214489180279826,0.005,no,no
q_0_school_answer,Some college (etc.),"Postgrad. or professional schooling, no degree",0.00028077201065985607,0.005,yes,yes
q_0_school_answer,Postgrad. or professional degree (etc.),4 year college/bachelor degree,0.795786836134708,0.005,no,no
q_0_school_answer,Postgrad. or professional degree (etc.),High school graduate or GED (etc.),0.666229942089998,0.005,no,no
q_0_school_answer,Postgrad. or professional degree (etc.),"Postgrad. or professional schooling, no degree",0.0013461030620597195,0.005,yes,yes
q_0_school_answer,4 year college/bachelor degree,High school graduate or GED (etc.),0.4971547677316782,0.005,no,no
q_0_school_answer,4 year college/bachelor degree,"Postgrad. or professional schooling, no degree",0.001812968252946364,0.005,yes,yes
q_0_school_answer,High school graduate or GED (etc.),"Postgrad. or professional schooling, no degree",0.003974811282452125,0.005,yes,yes
q_0_taxes_answer,"30,000 to less than 40,000","50,000 to less than 75,000",0.24073884768557863,0.001388888888888889,no,no
q_0_taxes_answer,"30,000 to less than 40,000","100,000 to less than 150,000",0.7399753369203081,0.001388888888888889,no,no
q_0_taxes_answer,"30,000 to less than 40,000","75,000 to less than 100,000",0.6617198522228193,0.001388888888888889,no,no
q_0_taxes_answer,"30,000 to less than 40,000","10,000 to less than 20,000",0.8293410254118727,0.001388888888888889,no,no
q_0_taxes_answer,"30,000 to less than 40,000","40,000 to less than 50,000",0.8561052915382464,0.001388888888888889,no,no
q_0_taxes_answer,"30,000 to less than 40,000","Less than 10,000",0.8402089879110454,0.001388888888888889,no,no
q_0_taxes_answer,"30,000 to less than 40,000","20,000 to less than 30,000",0.7126599922169536,0.001388888888888889,no,no
q_0_taxes_answer,"30,000 to less than 40,000","150,000 or more",0.9624674005886964,0.001388888888888889,no,no
q_0_taxes_answer,"50,000 to less than 75,000","100,000 to less than 150,000",0.18542447445652188,0.001388888888888889,no,no
q_0_taxes_answer,"50,000 to less than 75,000","75,000 to less than 100,000",0.4687953071497495,0.001388888888888889,no,no
q_0_taxes_answer,"50,000 to less than 75,000","10,000 to less than 20,000",0.4433424312505675,0.001388888888888889,no,no
q_0_taxes_answer,"50,000 to less than 75,000","40,000 to less than 50,000",0.35717324930855865,0.001388888888888889,no,no
q_0_taxes_answer,"50,000 to less than 75,000","Less than 10,000",0.47526554479376115,0.001388888888888889,no,no
q_0_taxes_answer,"50,000 to less than 75,000","20,000 to less than 30,000",0.6207812022895565,0.001388888888888889,no,no
q_0_taxes_answer,"50,000 to less than 75,000","150,000 or more",0.3859776200336732,0.001388888888888889,no,no
q_0_taxes_answer,"100,000 to less than 150,000","75,000 to less than 100,000",0.48473446850665847,0.001388888888888889,no,no
q_0_taxes_answer,"100,000 to less than 150,000","10,000 to less than 20,000",0.6108801737395175,0.001388888888888889,no,no
q_0_taxes_answer,"100,000 to less than 150,000","40,000 to less than 50,000",0.6460363938959068,0.001388888888888889,no,no
q_0_taxes_answer,"100,000 to less than 150,000","Less than 10,000",0.9800133075339966,0.001388888888888889,no,no
q_0_taxes_answer,"100,000 to less than 150,000","20,000 to less than 30,000",0.5389004335574274,0.001388888888888889,no,no
q_0_taxes_answer,"100,000 to less than 150,000","150,000 or more",0.7393115832504891,0.001388888888888889,no,no
q_0_taxes_answer,"75,000 to less than 100,000","10,000 to less than 20,000",0.8954383681116673,0.001388888888888889,no,no
q_0_taxes_answer,"75,000 to less than 100,000","40,000 to less than 50,000",0.854048085561597,0.001388888888888889,no,no
q_0_taxes_answer,"75,000 to less than 100,000","Less than 10,000",0.7047777267461128,0.001388888888888889,no,no
q_0_taxes_answer,"75,000 to less than 100,000","20,000 to less than 30,000",0.9597536546533496,0.001388888888888889,no,no
q_0_taxes_answer,"75,000 to less than 100,000","150,000 or more",0.8001892859438557,0.001388888888888889,no,no
q_0_taxes_answer,"10,000 to less than 20,000","40,000 to less than 50,000",0.9076265473358006,0.001388888888888889,no,no
q_0_taxes_answer,"10,000 to less than 20,000","Less than 10,000",0.7000289930819845,0.001388888888888889,no,no
q_0_taxes_answer,"10,000 to less than 20,000","20,000 to less than 30,000",0.8839076818146019,0.001388888888888889,no,no
q_0_taxes_answer,"10,000 to less than 20,000","150,000 or more",0.8680765451467966,0.001388888888888889,no,no
q_0_taxes_answer,"40,000 to less than 50,000","Less than 10,000",0.7242838223446908,0.001388888888888889,no,no
q_0_taxes_answer,"40,000 to less than 50,000","20,000 to less than 30,000",0.8043466133349447,0.001388888888888889,no,no
q_0_taxes_answer,"40,000 to less than 50,000","150,000 or more",0.9867318641068332,0.001388888888888889,no,no
q_0_taxes_answer,"Less than 10,000","20,000 to less than 30,000",0.6705970775270765,0.001388888888888889,no,no
q_0_taxes_answer,"Less than 10,000","150,000 or more",0.7414332021716763,0.001388888888888889,no,no
q_0_taxes_answer,"20,000 to less than 30,000","150,000 or more",0.7761283420446756,0.001388888888888889,no,no
q_0_political_views_answer,Very liberal,Liberal,0.4672910380534011,0.005,no,no
q_0_political_views_answer,Very liberal,Moderate,0.974437260066664,0.005,no,no
q_0_political_views_answer,Very liberal,Conservative,0.24191694581643752,0.005,no,no
q_0_political_views_answer,Very liberal,Very conservative,0.13142964441981247,0.005,no,no
q_0_political_views_answer,Liberal,Moderate,0.3436289416380084,0.005,no,no
q_0_political_views_answer,Liberal,Conservative,0.45301692160501494,0.005,no,no
q_0_political_views_answer,Liberal,Very conservative,0.006296785124096181,0.005,yes,no
q_0_political_views_answer,Moderate,Conservative,0.11145059130861797,0.005,no,no
q_0_political_views_answer,Moderate,Very conservative,0.044448584588686536,0.005,yes,no
q_0_political_views_answer,Conservative,Very conservative,0.002065512176878171,0.005,yes,yes
q_0_consideration_answer,Independent,Republican,0.04217414750319256,0.008333333333333333,yes,no
q_0_consideration_answer,Independent,Democrat,0.6467259447446119,0.008333333333333333,no,no
q_0_consideration_answer,Independent,Something else,0.6068567590522447,0.008333333333333333,no,no
q_0_consideration_answer,Republican,Democrat,0.06799250524151645,0.008333333333333333,no,no
q_0_consideration_answer,Republican,Something else,0.2379933689758007,0.008333333333333333,no,no
q_0_consideration_answer,Democrat,Something else,0.5192563307951902,0.008333333333333333,no,no
q_0_southern_border_answer,Disagree,No opinion either way,0.17957006921167706,0.016666666666666666,no,no
q_0_southern_border_answer,Disagree,Agree,0.02632546432497682,0.016666666666666666,yes,no
q_0_southern_border_answer,No opinion either way,Agree,0.8361665559924741,0.016666666666666666,no,no
q_0_environment_answer,Agree,Disagree,0.004519096218799194,0.016666666666666666,yes,yes
q_0_environment_answer,Agree,No opinion either way,0.18067185660787932,0.016666666666666666,no,no
q_0_environment_answer,Disagree,No opinion either way,0.33581744650095346,0.016666666666666666,no,no
q_1_farmers_value,wrong value,correct value,0.002158545449518453,0.05,yes,yes
q_2_marks_value,correct value,wrong value,0.06040377769881051,0.05,no,no
q_3_athletics_value,correct value,wrong value,0.05518109846274088,0.05,no,no
doc_index,6.0,4.0,0.46798045920147757,0.0009090909090909091,no,no
doc_index,6.0,2.0,0.951084234765723,0.0009090909090909091,no,no
doc_index,6.0,5.0,0.39216206939212905,0.0009090909090909091,no,no
doc_index,6.0,0.0,0.2613161812891609,0.0009090909090909091,no,no
doc_index,6.0,1.0,0.6865360942538825,0.0009090909090909091,no,no
doc_index,6.0,10.0,0.4079456809542159,0.0009090909090909091,no,no
doc_index,6.0,3.0,0.2935065127708041,0.0009090909090909091,no,no
doc_index,6.0,9.0,0.8975012899875101,0.0009090909090909091,no,no
doc_index,6.0,7.0,0.2929898177298652,0.0009090909090909091,no,no
doc_index,6.0,8.0,0.7538393443300728,0.0009090909090909091,no,no
doc_index,4.0,2.0,0.4153368882506391,0.0009090909090909091,no,no
doc_index,4.0,5.0,0.9199661660499876,0.0009090909090909091,no,no
doc_index,4.0,0.0,0.8008819597243662,0.0009090909090909091,no,no
doc_index,4.0,1.0,0.7278504997423375,0.0009090909090909091,no,no
doc_index,4.0,10.0,0.9498159767897165,0.0009090909090909091,no,no
doc_index,4.0,3.0,0.7655082371710392,0.0009090909090909091,no,no
doc_index,4.0,9.0,0.3357306281844076,0.0009090909090909091,no,no
doc_index,4.0,7.0,0.7780674552659312,0.0009090909090909091,no,no
doc_index,4.0,8.0,0.2801070791536352,0.0009090909090909091,no,no
doc_index,2.0,5.0,0.23878594550565002,0.0009090909090909091,no,no
doc_index,2.0,0.0,0.15782305763652293,0.0009090909090909091,no,no
doc_index,2.0,1.0,0.45533974553859125,0.0009090909090909091,no,no
doc_index,2.0,10.0,0.24347575260940724,0.0009090909090909091,no,no
doc_index,2.0,3.0,0.14426651946675406,0.0009090909090909091,no,no
doc_index,2.0,9.0,0.8963900837563723,0.0009090909090909091,no,no
doc_index,2.0,7.0,0.13698980582208178,0.0009090909090909091,no,no
doc_index,2.0,8.0,0.91219580641505,0.0009090909090909091,no,no
doc_index,5.0,0.0,1.0,0.0009090909090909091,no,no
doc_index,5.0,1.0,0.5473634450497045,0.0009090909090909091,no,no
doc_index,5.0,10.0,0.7649143154947122,0.0009090909090909091,no,no
doc_index,5.0,3.0,0.9572867356228288,0.0009090909090909091,no,no
doc_index,5.0,9.0,0.15659390291820188,0.0009090909090909091,no,no
doc_index,5.0,7.0,0.9125391273053882,0.0009090909090909091,no,no
doc_index,5.0,8.0,0.1187945572915079,0.0009090909090909091,no,no
doc_index,0.0,1.0,0.5364676375225974,0.0009090909090909091,no,no
doc_index,0.0,10.0,0.7396006456067516,0.0009090909090909091,no,no
doc_index,0.0,3.0,0.9298805304346426,0.0009090909090909091,no,no
doc_index,0.0,9.0,0.11940008395746378,0.0009090909090909091,no,no
doc_index,0.0,7.0,0.960120749883821,0.0009090909090909091,no,no
doc_index,0.0,8.0,0.08496491419792974,0.0009090909090909091,no,no
doc_index,1.0,10.0,0.7081353457075599,0.0009090909090909091,no,no
doc_index,1.0,3.0,0.5815939593216926,0.0009090909090909091,no,no
doc_index,1.0,9.0,0.4018725130848241,0.0009090909090909091,no,no
doc_index,1.0,7.0,0.6068814476441754,0.0009090909090909091,no,no
doc_index,1.0,8.0,0.29012692628228987,0.0009090909090909091,no,no
doc_index,10.0,3.0,0.7483206886729321,0.0009090909090909091,no,no
doc_index,10.0,9.0,0.16820445256584793,0.0009090909090909091,no,no
doc_index,10.0,7.0,0.7789911063814751,0.0009090909090909091,no,no
doc_index,10.0,8.0,0.11287975343802653,0.0009090909090909091,no,no
doc_index,3.0,9.0,0.1304152349724152,0.0009090909090909091,no,no
doc_index,3.0,7.0,0.9694220627098796,0.0009090909090909091,no,no
doc_index,3.0,8.0,0.08812367517911351,0.0009090909090909091,no,no
doc_index,9.0,7.0,0.12818140524331412,0.0009090909090909091,no,no
doc_index,9.0,8.0,0.7477090168737637,0.0009090909090909091,no,no
doc_index,7.0,8.0,0.08368742222736819,0.0009090909090909091,no,no
doc_name,DEM_LIE_doc10,Labor_Negative_doc2,0.4808864689070501,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,REP_LIE_doc5,0.7809549577602916,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Negative_doc1,0.7211424930749225,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Negative_doc1,0.27800088962429226,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Negative_doc9,0.41312686437693713,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,DEM_LIE_doc5,0.40337234509181985,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Negative_doc8,0.6931114174833002,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,REP_LIE_doc7,0.47874907149767476,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,DEM_LIE_doc2,0.20905767189104307,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Positive_doc1,0.014335201818005966,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,Liberal_Positive_doc2,0.007658857566450752,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,Liberal_Positive_doc10,0.007658857566450752,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc4,0.009274819350081719,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc7,0.0010750045580066726,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,Liberal_Positive_doc4,0.0019645696886314485,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc3,0.007492599858356353,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc9,0.005463895457903983,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,Labor_Positive_doc4,0.003274081070561742,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc1,0.005463895457903983,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,Labor_Negative_doc3,0.005463895457903983,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,Labor_Negative_doc7,0.003586493982028573,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,Labor_Negative_doc4,0.016736237296787474,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,Liberal_Negative_doc5,0.013197929238926237,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,DEM_LIE_doc8,0.009612851967251878,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,Liberal_Negative_doc7,0.028647658762498522,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,REP_LIE_doc8,0.0065628017506499025,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,DEM_LIE_doc3,0.018075120464192206,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,Liberal_Negative_doc2,0.022804877260541093,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,DEM_LIE_doc1,0.007119722106335293,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,REP_TRUE_doc10,0.044152046609027475,6.41025641025641e-05,yes,no
doc_name,DEM_LIE_doc10,REP_TRUE_doc9,0.18515983380233758,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,Liberal_Positive_doc9,0.05706981274576189,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,Labor_Positive_doc2,0.05706981274576189,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,REP_TRUE_doc2,0.11064809747861837,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,REP_TRUE_doc1,0.05246474712673274,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc10,0.053025828363089327,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,DEM_TRUE_doc5,0.06896821962701435,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,REP_TRUE_doc8,0.1029007345133661,6.41025641025641e-05,no,no
doc_name,DEM_LIE_doc10,REP_TRUE_doc3,0.038720264434727814,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,REP_LIE_doc5,0.5517542125023089,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,Labor_Negative_doc1,0.7235443752696848,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,Liberal_Negative_doc1,0.6120713559390253,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,Labor_Negative_doc9,0.7848382480506266,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,DEM_LIE_doc5,0.9369614601661725,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,Liberal_Negative_doc8,0.9379721340148788,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,REP_LIE_doc7,0.698573073692361,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,DEM_LIE_doc2,0.4817694211134741,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,Labor_Positive_doc1,0.019371923701872976,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,Liberal_Positive_doc2,0.010654896760733225,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,Liberal_Positive_doc10,0.010654896760733225,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,DEM_TRUE_doc4,0.008586285601042937,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,DEM_TRUE_doc7,0.0005986070014438452,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,Liberal_Positive_doc4,0.0013827486379359567,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,DEM_TRUE_doc3,0.0056769807824116544,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,DEM_TRUE_doc9,0.0059102908504037495,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,Labor_Positive_doc4,0.0033906675579950724,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,DEM_TRUE_doc1,0.0059102908504037495,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,Labor_Negative_doc3,0.0059102908504037495,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,Labor_Negative_doc7,0.00396611857310043,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,Labor_Negative_doc4,0.028502330986776615,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,Liberal_Negative_doc5,0.026145143480868844,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,DEM_LIE_doc8,0.015309340573112189,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,Liberal_Negative_doc7,0.07969760299464973,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,REP_LIE_doc8,0.008508236862335539,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,DEM_LIE_doc3,0.025965522982741553,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,Liberal_Negative_doc2,0.04703728615752891,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,DEM_LIE_doc1,0.009367038325191717,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc2,REP_TRUE_doc10,0.11414347754836558,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,REP_TRUE_doc9,0.4590207748943599,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,Liberal_Positive_doc9,0.15506801868037853,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,Labor_Positive_doc2,0.1277740744928162,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,REP_TRUE_doc2,0.32344653745037144,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,REP_TRUE_doc1,0.11135808442609002,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,DEM_TRUE_doc10,0.13673118486276825,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,DEM_TRUE_doc5,0.13688951043518832,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,REP_TRUE_doc8,0.24403326375170686,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc2,REP_TRUE_doc3,0.10879914643565668,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc5,Labor_Negative_doc1,0.8417105889613982,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc5,Liberal_Negative_doc1,0.29016685873078973,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc5,Labor_Negative_doc9,0.5545296576144948,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc5,DEM_LIE_doc5,0.4429008153977191,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc5,Liberal_Negative_doc8,0.7839931494712123,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc5,REP_LIE_doc7,0.5602418115904801,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc5,DEM_LIE_doc2,0.1663383385678049,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc5,Labor_Positive_doc1,0.006579171592071174,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,Liberal_Positive_doc2,0.002156838297194727,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,Liberal_Positive_doc10,0.002156838297194727,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,DEM_TRUE_doc4,0.002920933140349741,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,DEM_TRUE_doc7,0.00020264899743836624,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,Liberal_Positive_doc4,0.0002369659413510566,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,DEM_TRUE_doc3,0.0017742933839716118,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,DEM_TRUE_doc9,0.0013198907855851384,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,Labor_Positive_doc4,0.00040974500559906043,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,DEM_TRUE_doc1,0.0013198907855851384,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,Labor_Negative_doc3,0.0013198907855851384,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,Labor_Negative_doc7,0.0003842448517925897,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,Labor_Negative_doc4,0.005696227116420935,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,Liberal_Negative_doc5,0.0033522803049670187,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,DEM_LIE_doc8,0.0020958849417521885,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,Liberal_Negative_doc7,0.012745325385843925,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,REP_LIE_doc8,0.0020958849417521885,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,DEM_LIE_doc3,0.004586191131923233,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,Liberal_Negative_doc2,0.008942799871845597,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,DEM_LIE_doc1,0.0011213435433331653,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,REP_TRUE_doc10,0.014875749230745704,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,REP_TRUE_doc9,0.19153500618378727,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc5,Liberal_Positive_doc9,0.02983453375806472,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,Labor_Positive_doc2,0.02566709744250715,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,REP_TRUE_doc2,0.08707775028119288,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc5,REP_TRUE_doc1,0.025965522982741553,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,DEM_TRUE_doc10,0.030509094981123235,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,DEM_TRUE_doc5,0.03887624783047552,6.41025641025641e-05,yes,no
doc_name,REP_LIE_doc5,REP_TRUE_doc8,0.07731600093946446,6.41025641025641e-05,no,no
doc_name,REP_LIE_doc5,REP_TRUE_doc3,0.019289447093141027,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,Liberal_Negative_doc1,0.38465748311959014,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc1,Labor_Negative_doc9,0.5602418115904801,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc1,DEM_LIE_doc5,0.6589262722030943,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc1,Liberal_Negative_doc8,0.8442700906874794,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc1,REP_LIE_doc7,0.5078094609578274,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc1,DEM_LIE_doc2,0.2862464298175328,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc1,Labor_Positive_doc1,0.011821409203723824,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,Liberal_Positive_doc2,0.005300489294890005,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,Liberal_Positive_doc10,0.005300489294890005,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,DEM_TRUE_doc4,0.004732824609321349,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,DEM_TRUE_doc7,0.00037805073545999743,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,Liberal_Positive_doc4,0.0006326182850175554,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,DEM_TRUE_doc3,0.0028326208129934175,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,DEM_TRUE_doc9,0.002920933140349741,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,Labor_Positive_doc4,0.0013950631401582465,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,DEM_TRUE_doc1,0.002920933140349741,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,Labor_Negative_doc3,0.002920933140349741,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,Labor_Negative_doc7,0.001474494430660191,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,Labor_Negative_doc4,0.01294575285107467,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,Liberal_Negative_doc5,0.011109037143819958,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,DEM_LIE_doc8,0.00637174001318275,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,Liberal_Negative_doc7,0.041296907898658614,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,REP_LIE_doc8,0.004634778626935689,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,DEM_LIE_doc3,0.01120638976422204,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,Liberal_Negative_doc2,0.021957784935127535,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,DEM_LIE_doc1,0.0034700590822275322,6.41025641025641e-05,yes,no
doc_name,Labor_Negative_doc1,REP_TRUE_doc10,0.05014051614140072,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc1,REP_TRUE_doc9,0.29095060894399405,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc1,Liberal_Positive_doc9,0.07130369827217706,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc1,Labor_Positive_doc2,0.06025606388273591,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc1,REP_TRUE_doc2,0.16998329459467443,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc1,REP_TRUE_doc1,0.055987067442667654,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc1,DEM_TRUE_doc10,0.06700137344313692,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc1,DEM_TRUE_doc5,0.06743804258457943,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc1,REP_TRUE_doc8,0.13831217202490848,6.41025641025641e-05,no,no
doc_name,Labor_Negative_doc1,REP_TRUE_doc3,0.05383107088255065,6.41025641025641e-05,no,no
doc_name,Liberal_Negative_doc1,Labor_Negative_doc9,0.9710449835225058,6.41025641025641e-05,no,no
